taxonomic_path	common_name	% samples positive in project
Plantae;Streptophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae	""	0.81
Animalia;Cnidaria;Hydrozoa;Siphonophorae;Physaliidae;Physalia;Physalia sp. DRP-2009	""	0.81
Fungi;Ascomycota;Lecanoromycetes;Lecanorales	""	0.81
Animalia;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Limanda;Limanda limanda	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asparagales;Hyacinthaceae	""	0.81
Fungi;Mucoromycota;Glomeromycetes;Paraglomerales;Pervetustaceae;Pervetustus;Pervetustus simplex	""	0.81
Bacteria;Pseudomonadota;Deltaproteobacteria;NA;NA;Dissulfurimicrobium;Dissulfurimicrobium hydrothermale	""	0.81
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Gonostomatidae;Gonostomum;Gonostomum sp. JS-2012	""	0.81
Animalia;Annelida;Clitellata;Crassiclitellata;Lumbricidae;Octolasion;Octolasion lacteum	""	0.81
Plantae;Chlorophyta;Chlorophyceae;NA;NA;NA;Chlorophyceae sp. VPL9-5	""	1.63
Fungi;Ascomycota;NA;NA;NA;Hymenella;[Hymenula] cerealis	""	0.81
Animalia;Nematoda;Chromadorea;Plectida;Leptolaimidae;Camacolaimus;Camacolaimus sp. CamaSp1	""	0.81
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Dasyaceae	""	0.81
Animalia;Xenacoelomorpha;NA;Acoela;Actinoposthiidae;Acoelopelophila;Acoelopelophila lutheri	""	0.81
Chromista;NA;Dinophyceae;Amphidiniales;Amphidiniaceae;Amphidinium	""	1.63
Chromista;Ciliophora;Spirotrichea;Tintinnida;Codonellidae;Codonaria;Codonaria sp. CB-2012	""	0.81
Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Oxytricha;Oxytricha ferruginea	Ciliates	0.81
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae	""	1.63
Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Protomycetaceae;Protomyces;Protomyces lactucae-debilis	""	0.81
Animalia;Platyhelminthes;Monogenea;Mazocraeidea;Diplozoidae;Eudiplozoon;Eudiplozoon nipponicum	""	0.81
Chromista;NA;Phaeophyceae;Asterocladales;Asterocladaceae;Asterocladon;Asterocladon rhodochortonoides	""	0.81
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Proboscidactylidae	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Reyranellaceae;Reyranella	""	0.81
Animalia;Rotifera;Eurotatoria;Ploima;Brachionidae;Brachionus;Brachionus rubens	""	0.81
Chromista;NA;Bigyra;Thraustochytrida;Thraustochytriaceae;Ulkenia;Ulkenia sp. HUBOL-2	""	0.81
Bacteria;Bacillota;Clostridia;Eubacteriales	""	0.81
Animalia;Mollusca;Bivalvia;Ostreida;Ostreidae;Crassostrea;Crassostrea rivularis	Cupped oysters	0.81
Plantae;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus atmophyticus	""	0.81
Animalia;Annelida;Polychaeta;NA;Protodrilidae;Protodrilus	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium STF-07	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Lipomycetaceae;Lipomyces;Lipomyces anomalus	Budding Yeasts	0.81
Fungi;Basidiomycota;Tritirachiomycetes;Tritirachiales;Tritirachiaceae;Tritirachium;Tritirachium oryzae	Basidio's	0.81
Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;Desulfuromonas svalbardensis	""	0.81
Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Ramularia;Ramularia endophylla	""	0.81
Animalia;Bryozoa;Stenolaemata;Cyclostomatida	""	0.81
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Varunidae;Paragrapsus;Paragrapsus laevis	""	0.81
Bacteria;Pseudomonadota;Deltaproteobacteria;NA;NA;NA;delta proteobacterium enrichment culture clone VNABa05	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium	""	0.81
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium sp. 7 BRO-2013	""	0.81
Plantae;Rhodophyta;Florideophyceae;Corallinales;Lithophyllaceae	""	1.63
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum rubrum	""	3.25
Protozoa;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Nolandella;Nolandella hibernica	""	0.81
Bacteria;Acidobacteria	""	0.81
Animalia;Mollusca;Gastropoda;Architaenioglossa;Cyclophoridae;Cyclophorus;Cyclophorus abditus	""	0.81
Animalia;Arthropoda;Hexanauplia;Poecilostomatoida;Taeniacanthidae	""	0.81
Animalia;Annelida;Polychaeta;NA;Chaetopteridae;Phyllochaetopterus	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;NA;Rhodobacteraceae bacterium F9	""	0.81
Animalia;Arthropoda;Arachnida;Sarcoptiformes;Acaridae;Aleuroglyphus;Aleuroglyphus ovatus	Acarid mites	0.81
Plantae;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Norrissia;Norrissia setchellii	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia salina	""	0.81
Plantae;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Cucurbita	""	1.63
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Lecudinidae;Polyrhabdina;Polyrhabdina sp.	Chromists	1.63
Chromista;NA;Cryptophyceae;Kathablepharidacea;Katablepharidaceae;Katablepharis;Katablepharis sp. POVA-MDc39	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;Candidatus Rickettsia Torix (Bemisia tabaci)	""	2.44
Animalia;Mollusca;Gastropoda;Nudibranchia	Nudibranchs	0.81
Plantae;Streptophyta;Magnoliopsida;Zingiberales;Marantaceae	""	0.81
Fungi;Mucoromycota;Glomeromycetes;Archaeosporales;Archaeosporaceae;Archaeospora;Archaeospora ecuadoriana	Fungi	0.81
Plantae;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae;Polystachya	""	0.81
Plantae;Chlorophyta;Ulvophyceae;Chlorocystidales;Chlorocystidaceae;Chlorocystis;Chlorocystis john-westii	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Philasterida;Philasteridae;Dexiotrichides;Dexiotrichides pangi	""	2.44
Animalia;Porifera;Demospongiae;Poecilosclerida;Coelosphaeridae;Lissodendoryx;Lissodendoryx hawaiiana	""	0.81
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;Oithona;Oithona tenuis	""	1.63
Animalia;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Clausocalanus	""	0.81
Animalia;Annelida;Polychaeta;NA;Maldanidae;Metasychis;Metasychis disparidentata	""	0.81
Chromista;NA;Dinophyceae;Amphidiniales;Amphidiniaceae;Amphidinium;Amphidinium longum	""	0.81
Chromista;NA;Xanthophyceae;Tribonematales;Heteropediaceae;Heterococcus;Heterococcus caespitosus	Yellow-green Algae	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter;Phaeobacter sp. CAU 1190	""	0.81
Plantae;Streptophyta;Magnoliopsida;Dioscoreales;Burmanniaceae;Gymnosiphon;Gymnosiphon breviflorus	""	0.81
Chromista;NA;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Lessonia trabeculata	""	1.63
Chromista;Ciliophora;Oligohymenophorea;Sessilida;Vorticellidae;Apocarchesium;Apocarchesium rosettum	""	0.81
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa pygmaea	""	0.81
Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Terfezia;Terfezia claveryi	Pezizas, Desert Truffles, And Allies	0.81
Plantae;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Aesculus;Aesculus assamica	""	1.63
Animalia;Annelida;Polychaeta;Terebellida;Flabelligeridae;Pherusa;Pherusa plumosa	""	0.81
Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Candida/Metschnikowiaceae;[Candida] intermedia	Budding Yeasts	0.81
Animalia;Tardigrada;Eutardigrada;Parachela;Hypsibiidae;Hypsibius;Hypsibius sp. CJS-2008	Eutardigrades	0.81
Fungi;Basidiomycota;Exobasidiomycetes;Exobasidiales;Brachybasidiaceae;Meira;Meira sp.	""	0.81
Animalia;Annelida;Polychaeta;Sabellida;Oweniidae;Myriochele;Myriochele sp. BC-2003	""	0.81
Chromista;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Lithodesmioides;Lithodesmioides sp. mgcode 4	""	0.81
Plantae;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Oldenlandia;Oldenlandia corymbosa	""	0.81
Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Dentiscutata;Dentiscutata sp.	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asterales;Asteraceae;Galinsoga;Galinsoga parviflora	""	0.81
Bacteria;Pseudomonadota;Deltaproteobacteria;NA;NA;NA;Deltaproteobacteria bacterium canine oral taxon 266	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Paguridae;Pagurus;Pagurus filholi	""	0.81
Animalia;Arthropoda;Arachnida;Araneae;Pholcidae;Metagonia	""	0.81
Plantae;Streptophyta;Magnoliopsida;Santalales;Loranthaceae	""	0.81
Chromista;Apicomplexa;Conoidasida;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium fragile	""	1.63
Plantae;Streptophyta;Magnoliopsida;Lamiales;Calceolariaceae;Calceolaria	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Beggiatoa;Beggiatoa sp. LPN	""	0.81
Animalia;Arthropoda;Malacostraca;Amphipoda;Gammaridae;Gammarus;Gammarus cf. pulex Greece	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Sessilida;Vorticellidae;Planeticovorticella;Planeticovorticella sp. HN Z2	""	0.81
Chromista;Ciliophora;Prostomatea;Prorodontida;Colepidae;Levicoleps;Levicoleps biwae	""	0.81
Plantae;Streptophyta;Magnoliopsida;Ranunculales;Ranunculaceae;Clematis;Clematis sp. 2 YX-2018	""	0.81
Animalia;Porifera;Demospongiae;Suberitida	""	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Phyllostachys;Phyllostachys nigra	""	0.81
Animalia;Cnidaria;Anthozoa;Pennatulacea;Veretillidae;Cavernularia;Cavernularia habereri	""	0.81
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales	""	0.81
Fungi;Chytridiomycota;Chytridiomycetes;Rhizophydiales;Terramycetaceae;Terramyces;Terramyces sp.	""	0.81
Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas;Chlamydomonas pumilio	""	0.81
Animalia;Arthropoda;Thecostraca;Balanomorpha;Chthamalidae	Arthropod	1.63
Fungi;Ascomycota;NA;NA;NA;Kendrickiella;Kendrickiella phycomyces	""	0.81
Protozoa;Parabasalia	""	0.81
Plantae;Chlorophyta;Picocystophyceae;Picocystales;Picocystaceae;Picocystis;Picocystis salinarum	""	0.81
Animalia;Porifera;Demospongiae;Poecilosclerida;Mycalidae;Mycale;Mycale grandis	""	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia vitrea	""	0.81
Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia sp.	Rust Fungi	0.81
Animalia;Arthropoda;Hexanauplia;Siphonostomatoida;Entomolepidae;NA;Entomolepidae sp. New Caledonia-RJH-2004	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Histophilus;Histophilus somni	""	0.81
Chromista;NA;Cryptophyceae;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas gyropyrenoidosa	""	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Thalassiophysales;Catenulaceae;Amphora;Amphora sp. NTDMN02	""	0.81
Animalia;Mollusca;Bivalvia;Cardiida	""	0.81
Protozoa;Discosea;NA;Longamoebia;Balamuthiidae;Balamuthia;Balamuthia spinosa	""	0.81
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae	""	0.81
Animalia;Arthropoda;Hexanauplia;Calanoida;Calocalanidae;Calocalanus	""	0.81
Protozoa;Discosea;NA;Longamoebia;NA;Paradermamoeba;Paradermamoeba levis	""	0.81
Bacteria;Bacillota;Bacilli;Lactobacillales	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asparagales;Asparagaceae;Asparagus	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp.	""	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Cinnagrostis;Cinnagrostis vicunarum	Cereal	1.63
Chromista;Ciliophora;Oligohymenophorea;Astomatida	""	0.81
Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus sp. 8 ZHNL-2013o	""	0.81
Animalia;Platyhelminthes;Monogenea;Gyrodactylidea;Gyrodactylidae	""	0.81
Animalia;Chordata;Thaliacea;Salpida;Salpidae;Cyclosalpa	""	0.81
Protozoa;Evosea;Variosea;Fractovitellida;Schizoplasmodiidae;Schizoplasmodium;Schizoplasmodium cavostelioides	""	1.63
Plantae;Streptophyta;Magnoliopsida;Oxalidales;Oxalidaceae;Oxalis	False shamrock	2.44
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Tianweitania;Tianweitania sediminis	""	0.81
Animalia;Mollusca;Gastropoda;Cephalaspidea	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp.	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Acacia;Acacia calcicola	""	1.63
Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Racocetra;Racocetra verrucosa	""	0.81
Plantae;Rhodophyta;Florideophyceae;Peyssonneliales;Peyssonneliaceae;Sonderophycus;Sonderophycus fervens	""	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Coleanthus;Coleanthus subtilis	""	0.81
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Corynomorphaceae;Corynomorpha;Corynomorpha clavata	""	0.81
Chromista;Nebulidia;Nebulidea;Nebulidida;Nebulidae;Ancoracysta;Ancoracysta twista	""	0.81
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Xarifiidae;Xarifia;Xarifia sp. New Caledonia-RJH-2004	""	1.63
Chromista;Bacillariophyta;Coscinodiscophyceae;Melosirales;Stephanopyxidaceae;Stephanopyxis;Stephanopyxis nipponica	Diatoms	1.63
Chromista;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Anteholosticha;Anteholosticha monilata	""	1.63
Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Monascus	""	0.81
Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae	""	0.81
Chromista;Haptophyta;NA;Isochrysidales;Isochrysidaceae;Chrysotila;Chrysotila carterae	""	0.81
Chromista;Apicomplexa;Conoidasida;Eugregarinorida;Gregarinidae;Gregarina;Gregarina caledia	""	0.81
Plantae;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Schoutenia;Schoutenia accrescens	""	0.81
Plantae;Streptophyta;Pinopsida;Pinales;Pinaceae;Abies;Abies balsamea	""	0.81
Fungi;Ascomycota;Leotiomycetes;Helotiales;Pezizellaceae;Pezizella;Pezizella epithallina	""	1.63
Animalia;Arthropoda;Arachnida;Sarcoptiformes;Oppiidae;Medioppia;Medioppia subpectinata	""	0.81
Animalia;Arthropoda;Hexanauplia;Calanoida;Eucalanidae;Subeucalanus;Subeucalanus crassus	""	0.81
Plantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella sp. Yanaqocha RA1	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;Aquicella siphonis	""	0.81
Animalia;Arthropoda;Thecostraca;Balanomorpha	Arthropod	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Wickerhamiella	""	0.81
Plantae;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Brassica;Brassica rapa	""	0.81
Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniastraceae;Calyptospora;Calyptospora goeppertiana	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Cyberlindnera;Cyberlindnera fabianii	Budding Yeasts	0.81
Plantae;Streptophyta;Magnoliopsida;Lamiales;Bignoniaceae	""	0.81
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Wrangeliaceae;Plumaria;Plumaria plumosa	""	0.81
Chromista;Ciliophora;Spirotrichea;NA;Strombidiidae;Sinistrostrombidium;Sinistrostrombidium cupiformum	""	0.81
Animalia;Echinodermata;Crinoidea;Bourgueticrinida;Bathycrinidae;Bathycrinus;Bathycrinus sp. D1425	""	0.81
Animalia;Chordata;Actinopteri;Cypriniformes	""	0.81
Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Carteria;Carteria sp. KMMCC FC-98	""	0.81
Plantae;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Clerodendrum	""	0.81
Plantae;Streptophyta;Magnoliopsida;Cucurbitales;Begoniaceae;Begonia;Begonia longifolia	""	0.81
Animalia;Arthropoda;Arachnida;Trombidiformes;Cocceupodidae;Filieupodes	Mites	0.81
Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;NA;Ceratobasidiaceae sp. UAMH 6098	""	0.81
Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilisepta;Mytilisepta virgata	""	0.81
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Stauridiosarsia	""	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Cyperaceae;Carex;Carex anisostachys	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Coltricia;Coltricia perennis	Tiger's Eye	0.81
Animalia;Chordata;Mammalia;Primates;Hominidae	""	0.81
Fungi;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium;Lophium mytilinum	""	0.81
Chromista;Ciliophora;Spirotrichea;Choreotrichida;Strombidinopsidae;Parastrombidinopsis;Parastrombidinopsis sp.	Ciliates	0.81
Chromista;Apicomplexa;Marosporida;Agamococcidiorida;Rhytidocystidae;Rhytidocystis;Rhytidocystis nekhoroshkovae	""	0.81
Plantae;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Spongoclonium;Spongoclonium conspicuum	""	1.63
Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia lucens	""	0.81
Animalia;Arthropoda;Malacostraca;Mysida;Mysidae;Neomysis;Neomysis integer	""	0.81
Animalia;Mollusca;Gastropoda;Nudibranchia;Dotidae;Doto;Doto koenneckeri	""	0.81
Animalia;Platyhelminthes;Catenulida;NA;Stenostomidae;Stenostomum;Stenostomum leucops	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Grigorovia;Grigorovia yakushimaensis	""	0.81
Animalia;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;Oithona;Oithona pulla	""	0.81
Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Fibricium;Fibricium rude	Basidio's	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodoplanes;Rhodoplanes sp. Z2-YC6860	""	0.81
Plantae;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;Jania	""	0.81
Plantae;Chlorophyta;Ulvophyceae;Cladophorales;Cladophoraceae	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;Marinobacter sp.	""	0.81
Chromista;Haptophyta;NA;Isochrysidales;Isochrysidaceae	""	0.81
Chromista;NA;Dinophyceae;Blastodiniales	""	0.81
Chromista;Bacillariophyta;Bacillariophyceae;Thalassiophysales;Catenulaceae;Amphora;Amphora sp. PP-2011	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Acacia;Acacia caleyi	""	0.81
Chromista;Foraminifera;NA;NA;NA;Flexammina;Flexammina islandica	""	0.81
Plantae;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Lasianthus	""	0.81
Chromista;NA;Dinophyceae;Dinophysiales;Dinophysiaceae	""	0.81
Chromista;Nebulidia;Nebulidea;Nebulidida;Nebulidae	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	""	0.81
Plantae;Streptophyta;Magnoliopsida;Ericales;Ericaceae;Monotropa	""	0.81
Chromista;Ciliophora;Heterotrichea;Heterotrichida;Spirostomidae;Spirostomum;Spirostomum subtilis	""	0.81
Animalia;Arthropoda;Insecta;Diptera;Ulidiidae;Chaetopsis	""	0.81
Animalia;Arthropoda;Malacostraca;Decapoda;Varunidae;Gaetice;Gaetice depressus	""	0.81
Chromista;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira varians	""	0.81
Plantae;Rhodophyta;Florideophyceae;Gigartinales;Dumontiaceae;Weeksia;Weeksia coccinea	""	0.81
Animalia;Cnidaria;Scyphozoa;Coronatae	""	0.81
Plantae;Chlorophyta;Trebouxiophyceae;NA;NA;Picochlorum;Picochlorum sp. RCC115	""	0.81
Animalia;Mollusca;Gastropoda;Neogastropoda;Muricidae;Rapana;Rapana rapiformis	""	0.81
Chromista;Ciliophora;Oligohymenophorea;Peniculida;Parameciidae;Paramecium;Paramecium duboscqui	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Senegalia	""	0.81
Chromista;Ciliophora;Spirotrichea;NA;NA;Protocruzia;Protocruzia sp. 106177	""	1.63
Chromista;NA;Dinophyceae;Peridiniales;Glenodiniaceae;Hemidinium;Hemidinium ochraceum	""	0.81
Fungi;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus	""	0.81
Plantae;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Acacia;Acacia dermatophylla	""	0.81
Plantae;Streptophyta;Magnoliopsida;Sapindales;Anacardiaceae;NA;Anacardiaceae sp. MP 538	""	0.81
Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula mucilaginosa	""	0.81
Animalia;Arthropoda;Arachnida;Pseudoscorpiones;Garypidae;Synsphyronus;Synsphyronus apimelus	""	0.81
Chromista;NA;Dinophyceae;Suessiales;Symbiodiniaceae;Durusdinium;Durusdinium trenchii	""	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Apera;Apera interrupta	""	0.81
Plantae;Streptophyta;Magnoliopsida;Asparagales;Amaryllidaceae;Galanthus;Galanthus ikariae	""	0.81
Plantae;Streptophyta;Magnoliopsida;Solanales;Solanaceae;Physalis;Physalis angulata	""	0.81
Bacteria;Acidobacteria;Acidobacteriia	""	1.63
Chromista;Foraminifera;NA;Rotaliida;Glabratellidae	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;Sphingorhabdus sp.	""	0.81
Animalia;Platyhelminthes;Trematoda;Azygiida;Hemiuridae	""	0.81
Fungi;Mucoromycota	""	0.81
Animalia;Annelida;Clitellata;Crassiclitellata;Megascolecidae	""	0.81
Animalia;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Colobocentrotus;Colobocentrotus atratus	""	0.81
Bacteria;Pseudomonadota;Deltaproteobacteria;Myxococcales;Vulgatibacteraceae;Vulgatibacter;Vulgatibacter incomptus	""	0.81
Protozoa;Endomyxa;Ascetosporea;Haplosporida;Haplosporidiidae	Protozoans	0.81
Plantae;Streptophyta;Magnoliopsida;Poales;Poaceae;Pariana;Pariana nervata	""	0.81
Animalia;Bryozoa;Phylactolaemata	""	0.81
Chromista;NA;Cryptophyceae;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas pyrenoidifera	""	0.81
Chromista;NA;Synurophyceae;Synurales;Mallomonadaceae;Synura;Synura sp. CNU52	""	0.81
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Meyerozyma;Meyerozyma caribbica	""	0.81
Plantae;Streptophyta;Magnoliopsida;Santalales;Santalaceae;Lepidoceras;Lepidoceras chilense	""	0.81
Fungi;Ascomycota;Orbiliomycetes;Orbiliales	""	0.81
Chromista;NA;Cryptophyceae;Pyrenomonadales;Chroomonadaceae;Chroomonas;Chroomonas sp. M0874	""	0.81
Chromista;NA;Cryptophyceae;Cyathomonadacea;Goniomonadaceae;Goniomonas	""	0.81
Animalia;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Maculaura;Maculaura alaskensis	""	0.81
Chromista;Ciliophora;Heterotrichea;Heterotrichida;Condylostomatidae;Condylostoma;Condylostoma sp.	""	0.81
Bacteria;Pseudomonadota;Gammaproteobacteria;Thiotrichales;NA;NA;Thiotrichales bacterium	""	0.81
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia sp.	""	0.81
Animalia;Arthropoda;Arachnida;Trombidiformes;Tetranychidae;Tetranychus;Tetranychus urticae	""	0.81
Plantae;Chlorophyta;Chlorophyceae;Chaetopeltidales;Chaetopeltidaceae;Pseudulvella;Pseudulvella consociata	""	0.81
Plantae;Streptophyta;Magnoliopsida;Celastrales;Celastraceae;Euonymus;Euonymus schensianus	""	0.81
Chromista;Endomyxa;NA;Vampyrellida;Leptophryidae;Theratromyxa;Theratromyxa weberi	""	0.81
